# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Feb  6 04:36:20 2018
#
# CONSTRAINT:  where (kepler_name not null
# CONSTRAINT:  and koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 1
# CONSTRAINT:  )
# CONSTRAINT:  order by kepler_name asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2618,5384079,K02011.02,Kepler-348 c,CONFIRMED,CANDIDATE,17.265365900,1.9650000e-04,-1.9650000e-04,135.3549000,8.430000e-03,-8.430000e-03,5.02000,0.23400,-0.23400,67.9,5.500e+00,-5.500e+00,1.16,0.22,-1.500e-01,2,6388.00,115.00,-140.00,1.4020,0.2670,-0.1780,297.255040,40.548370,12.556
2619,9839821,K02012.01,Kepler-1052 b,CONFIRMED,CANDIDATE,34.853690300,1.8840000e-04,-1.8840000e-04,164.0466800,4.380000e-03,-4.380000e-03,5.33300,0.13600,-0.13600,767.7,3.110e+01,-3.110e+01,2.40,0.57,-2.000e-01,2,5818.00,139.00,-157.00,0.8480,0.1990,-0.0710,295.342710,46.602261,14.876
2626,9973109,K02018.01,Kepler-1056 b,CONFIRMED,CANDIDATE,27.495634000,1.4850000e-04,-1.4850000e-04,133.2853800,4.030000e-03,-4.030000e-03,4.85800,0.13700,-0.13700,483.3,2.050e+01,-2.050e+01,2.11,0.61,-3.700e-01,2,5657.00,169.00,-169.00,0.9110,0.2620,-0.1610,299.526000,46.899261,14.550
2631,8564674,K02022.01,Kepler-349 b,CONFIRMED,CANDIDATE,5.929722370,6.9850000e-05,-6.9850000e-05,135.4981100,9.730000e-03,-9.730000e-03,2.51800,0.29400,-0.29400,412.1,5.630e+01,-5.630e+01,1.92,0.29,-1.000e-01,2,5741.00,78.00,-78.00,0.9560,0.1430,-0.0480,293.676480,44.615582,14.746
2632,8564674,K02022.02,Kepler-349 c,CONFIRMED,CANDIDATE,12.247612100,2.3090000e-04,-2.3090000e-04,138.2196000,1.480000e-02,-1.480000e-02,3.20900,0.46500,-0.46500,402.7,6.900e+01,-6.900e+01,1.90,0.28,-1.000e-01,2,5741.00,78.00,-78.00,0.9560,0.1430,-0.0480,293.676480,44.615582,14.746
2635,4636578,K02025.01,Kepler-350 c,CONFIRMED,CANDIDATE,17.848508350,6.4990000e-05,-6.4990000e-05,148.3911700,2.890000e-03,-2.890000e-03,5.89190,0.08700,-0.08700,391.2,9.500e+00,-9.500e+00,3.29,0.59,-6.000e-01,3,6188.00,124.00,-124.00,1.4650,0.2650,-0.2650,285.419620,39.706108,13.781
2636,4636578,K02025.02,Kepler-350 d,CONFIRMED,CANDIDATE,26.136344300,1.1420000e-04,-1.1420000e-04,131.6179600,3.420000e-03,-3.420000e-03,6.61300,0.10800,-0.10800,362.2,9.900e+00,-9.900e+00,2.80,0.51,-5.100e-01,3,6188.00,124.00,-124.00,1.4650,0.2650,-0.2650,285.419620,39.706108,13.781
2637,4636578,K02025.03,Kepler-350 b,CONFIRMED,CANDIDATE,11.189570900,8.6760000e-05,-8.6760000e-05,140.6350400,6.730000e-03,-6.730000e-03,5.30000,0.16100,-0.16100,143.3,7.600e+00,-7.600e+00,1.81,0.33,-3.300e-01,3,6188.00,124.00,-124.00,1.4650,0.2650,-0.2650,285.419620,39.706108,13.781
2640,7102316,K02028.01,Kepler-351 c,CONFIRMED,CANDIDATE,57.248851800,3.2400000e-04,-3.2400000e-04,184.6864000,4.310000e-03,-4.310000e-03,6.08300,0.13400,-0.13400,1455.6,5.190e+01,-5.190e+01,3.19,0.88,-2.900e-01,3,5642.00,169.00,-169.00,0.8460,0.2330,-0.0780,286.452700,42.657879,15.990
2641,7102316,K02028.02,Kepler-351 b,CONFIRMED,CANDIDATE,37.055172600,2.6080000e-04,-2.6080000e-04,200.2017600,6.010000e-03,-6.010000e-03,5.43900,0.16000,-0.16000,1028.8,4.750e+01,-4.750e+01,3.19,0.88,-2.900e-01,3,5642.00,169.00,-169.00,0.8460,0.2330,-0.0780,286.452700,42.657879,15.990
2642,7102316,K02028.03,Kepler-351 d,CONFIRMED,CANDIDATE,142.545000000,2.7460000e-03,-2.7460000e-03,202.8800000,1.200000e-02,-1.200000e-02,8.75000,0.42600,-0.42600,905.4,6.810e+01,-6.810e+01,2.52,0.69,-2.300e-01,3,5642.00,169.00,-169.00,0.8460,0.2330,-0.0780,286.452700,42.657879,15.990
2643,9489524,K02029.01,Kepler-352 c,CONFIRMED,CANDIDATE,16.332699810,7.7670000e-05,-7.7670000e-05,136.9090900,3.910000e-03,-3.910000e-03,2.17400,0.11400,-0.11400,300.4,1.930e+01,-1.930e+01,1.61,0.11,-9.000e-02,4,5208.00,103.00,-103.00,0.7720,0.0550,-0.0410,299.896510,46.051971,12.957
2644,9489524,K02029.02,Kepler-352 b,CONFIRMED,CANDIDATE,10.055502670,8.7090000e-05,-8.7090000e-05,173.2234000,6.200000e-03,-6.200000e-03,2.95100,0.20100,-0.20100,147.7,1.210e+01,-1.210e+01,0.92,0.06,-5.000e-02,4,5208.00,103.00,-103.00,0.7720,0.0550,-0.0410,299.896510,46.051971,12.957
2651,3657758,K02034.01,Kepler-1065 b,CONFIRMED,CANDIDATE,3.609313059,7.6050000e-06,-7.6050000e-06,133.7902400,1.860000e-03,-1.860000e-03,1.77520,0.05400,-0.05400,1375.1,4.510e+01,-4.510e+01,3.26,0.92,-3.100e-01,2,5668.00,169.00,-186.00,0.8680,0.2460,-0.0820,294.511260,38.790501,15.540
2652,3657758,K02034.02,Kepler-1065 c,CONFIRMED,CANDIDATE,2.370293200,3.0660000e-05,-3.0660000e-05,133.6801000,1.180000e-02,-1.180000e-02,1.66600,0.29200,-0.29200,224.8,4.030e+01,-4.030e+01,1.29,0.37,-1.200e-01,2,5668.00,169.00,-186.00,0.8680,0.2460,-0.0820,294.511260,38.790501,15.540
2654,6382217,K02036.01,Kepler-353 c,CONFIRMED,CANDIDATE,8.411003050,2.3260000e-05,-2.3260000e-05,133.7985600,2.340000e-03,-2.340000e-03,2.45530,0.06210,-0.06210,755.6,3.070e+01,-3.070e+01,1.80,0.09,-1.300e-01,2,3757.00,75.00,-83.00,0.5390,0.0300,-0.0380,296.856630,41.758179,15.773
2655,6382217,K02036.02,Kepler-353 b,CONFIRMED,CANDIDATE,5.795294950,3.6230000e-05,-3.6230000e-05,136.7797400,5.460000e-03,-5.460000e-03,2.27200,0.14700,-0.14700,334.3,2.600e+01,-2.600e+01,1.05,0.06,-7.000e-02,2,3757.00,75.00,-83.00,0.5390,0.0300,-0.0380,296.856630,41.758179,15.773
2659,8950568,K02038.01,Kepler-85 b,CONFIRMED,CANDIDATE,8.305377020,3.9370000e-05,-3.9370000e-05,139.7437000,4.400000e-03,-4.400000e-03,3.75100,0.60100,-0.60100,365.6,2.660e+01,-2.660e+01,1.69,0.18,-1.300e-01,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2660,8950568,K02038.02,Kepler-85 c,CONFIRMED,CANDIDATE,12.513533250,6.1510000e-05,-6.1510000e-05,139.4246100,4.070000e-03,-4.070000e-03,4.30100,0.15700,-0.15700,430.8,1.640e+01,-1.640e+01,1.88,0.19,-1.500e-01,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2661,8950568,K02038.03,Kepler-85 d,CONFIRMED,CANDIDATE,17.913421500,2.1490000e-04,-2.1490000e-04,135.5292100,9.270000e-03,-9.270000e-03,4.36400,0.24400,-0.24400,197.8,1.850e+01,-1.850e+01,1.39,0.15,-1.000e-01,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2662,8950568,K02038.04,Kepler-85 e,CONFIRMED,CANDIDATE,25.214914300,3.9920000e-04,-3.9920000e-04,152.6912000,1.560000e-02,-1.560000e-02,5.76000,0.51400,-0.51400,174.1,2.380e+01,-2.380e+01,1.19,0.13,-9.000e-02,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2664,8804845,K02039.02,Kepler-1067 b,CONFIRMED,CANDIDATE,0.762132307,3.7990000e-06,-3.7990000e-06,131.6154200,3.750000e-03,-3.750000e-03,1.22000,0.15500,-0.15500,63.7,8.000e+00,-8.000e+00,0.75,0.11,-4.000e-02,2,5594.00,75.00,-83.00,0.9340,0.1270,-0.0540,285.387420,45.049049,14.305
2670,6026438,K02045.01,Kepler-354 b,CONFIRMED,CANDIDATE,5.476658010,1.3490000e-05,-1.3490000e-05,135.7043100,2.140000e-03,-2.140000e-03,2.54820,0.07020,-0.07020,648.0,2.280e+01,-2.280e+01,2.01,0.13,-1.800e-01,3,4650.00,125.00,-139.00,0.7060,0.0460,-0.0610,285.751460,41.335640,15.549
2671,6026438,K02045.02,Kepler-354 d,CONFIRMED,FALSE POSITIVE,24.210197300,2.4610000e-04,-2.4610000e-04,141.4698000,7.670000e-03,-7.670000e-03,4.04600,0.28600,-0.28600,458.0,3.520e+01,-3.520e+01,1.50,0.10,-1.300e-01,3,4650.00,125.00,-139.00,0.7060,0.0460,-0.0610,285.751460,41.335640,15.549
2672,6026438,K02045.03,Kepler-354 c,CONFIRMED,CANDIDATE,16.934810400,1.9900000e-04,-1.9900000e-04,137.2502000,1.030000e-02,-1.030000e-02,3.40800,0.27800,-0.27800,346.3,3.450e+01,-3.450e+01,1.31,0.09,-1.100e-01,3,4650.00,125.00,-139.00,0.7060,0.0460,-0.0610,285.751460,41.335640,15.549
2679,7265298,K02051.01,Kepler-355 c,CONFIRMED,CANDIDATE,25.762684600,1.3760000e-04,-1.3760000e-04,147.6963000,4.750000e-03,-4.750000e-03,6.90800,0.11800,-0.11800,619.5,1.710e+01,-1.710e+01,2.66,0.43,-2.700e-01,2,5739.00,78.00,-86.00,1.0690,0.1740,-0.1070,285.799470,42.811779,15.087
2680,7265298,K02051.02,Kepler-355 b,CONFIRMED,CANDIDATE,11.031783600,2.2800000e-04,-2.2800000e-04,362.3431000,1.150000e-02,-1.150000e-02,4.75300,0.42000,-0.42000,182.3,1.490e+01,-1.490e+01,1.45,0.24,-1.400e-01,2,5739.00,78.00,-86.00,1.0690,0.1740,-0.1070,285.799470,42.811779,15.087
2682,2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,13.121621670,4.4830000e-05,-4.4830000e-05,133.3952600,2.680000e-03,-2.680000e-03,3.61380,0.08440,-0.08440,196.9,6.600e+00,-6.600e+00,1.99,0.36,-2.900e-01,2,6140.00,123.00,-135.00,1.2770,0.2300,-0.1880,292.421080,37.682819,12.992
2683,2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,4.612673600,1.2080000e-05,-1.2080000e-05,132.7757000,2.330000e-03,-2.330000e-03,3.06430,0.06810,-0.06810,133.2,4.300e+00,-4.300e+00,1.60,0.29,-2.400e-01,2,6140.00,123.00,-135.00,1.2770,0.2300,-0.1880,292.421080,37.682819,12.992
2685,3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,8.678903120,2.3820000e-05,-2.3820000e-05,133.0365100,2.280000e-03,-2.280000e-03,3.53170,0.06850,-0.06850,540.6,1.520e+01,-1.520e+01,2.56,0.39,-4.300e-01,3,5509.00,82.00,-74.00,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
2686,3128552,K02055.02,Kepler-1073 c,CONFIRMED,CANDIDATE,4.025824340,1.2710000e-05,-1.2710000e-05,135.4250800,2.830000e-03,-2.830000e-03,2.80590,0.08260,-0.08260,265.3,1.180e+01,-1.180e+01,1.79,0.27,-3.000e-01,3,5509.00,82.00,-74.00,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
2691,12301181,K02059.01,Kepler-1076 b,CONFIRMED,CANDIDATE,6.147283410,2.1460000e-05,-2.1460000e-05,134.8728900,2.800000e-03,-2.800000e-03,2.76450,0.07760,-0.07760,119.7,4.800e+00,-4.800e+00,0.79,0.06,-3.000e-02,2,4997.00,100.00,-100.00,0.7460,0.0490,-0.0300,287.590090,51.060570,12.906
2707,8164257,K02073.01,Kepler-357 d,CONFIRMED,CANDIDATE,49.500472500,3.3990000e-04,-3.3990000e-04,139.0429400,5.700000e-03,-5.700000e-03,5.77200,0.16200,-0.16200,965.2,3.560e+01,-3.560e+01,2.49,0.10,-1.900e-01,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,291.243100,44.008720,15.565
2708,8164257,K02073.02,Kepler-357 b,CONFIRMED,CANDIDATE,6.475391080,2.1050000e-05,-2.1050000e-05,137.5825000,2.720000e-03,-2.720000e-03,2.70480,0.08160,-0.08160,530.6,2.080e+01,-2.080e+01,1.92,0.07,-1.500e-01,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,291.243100,44.008720,15.565
2709,8164257,K02073.03,Kepler-357 c,CONFIRMED,CANDIDATE,16.858256090,6.0420000e-05,-6.0420000e-05,142.3428900,2.730000e-03,-2.730000e-03,2.07280,0.08480,-0.08480,759.6,3.790e+01,-3.790e+01,2.51,0.10,-2.000e-01,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,291.243100,44.008720,15.565
2713,9517393,K02076.02,Kepler-1085 b,CONFIRMED,CANDIDATE,219.321556200,8.5170000e-04,-8.5170000e-04,320.7286200,2.180000e-03,-2.180000e-03,12.41240,0.09640,-0.09640,3628.7,4.120e+01,-4.120e+01,6.11,1.52,-6.500e-01,2,6063.00,181.00,-181.00,1.0120,0.2520,-0.1080,287.477630,46.141178,15.273
2715,9351316,K02078.01,Kepler-1086 b,CONFIRMED,CANDIDATE,18.784292320,7.6330000e-05,-7.6330000e-05,137.8820700,3.380000e-03,-3.380000e-03,3.11360,0.09940,-0.09940,1009.5,4.830e+01,-4.830e+01,2.14,0.08,-1.000e-01,2,4243.00,84.00,-84.00,0.6410,0.0250,-0.0300,295.251160,45.842972,15.561
2716,9351316,K02078.02,Kepler-1086 c,CONFIRMED,CANDIDATE,161.515617000,1.2580000e-03,-1.2580000e-03,176.4997800,6.360000e-03,-6.360000e-03,6.54800,0.28800,-0.28800,2215.3,9.710e+01,-9.710e+01,2.88,0.12,-1.300e-01,2,4243.00,84.00,-84.00,0.6410,0.0250,-0.0300,295.251160,45.842972,15.561
2718,10864531,K02080.01,Kepler-358 c,CONFIRMED,CANDIDATE,83.488740500,5.8890000e-04,-5.8890000e-04,188.5379200,4.810000e-03,-4.810000e-03,6.21000,0.16300,-0.16300,955.4,4.050e+01,-4.050e+01,2.95,0.93,-3.100e-01,2,5910.00,176.00,-193.00,0.9400,0.2970,-0.0990,293.230220,48.281368,15.375
2719,10864531,K02080.02,Kepler-358 b,CONFIRMED,CANDIDATE,34.060767700,1.3720000e-04,-1.3720000e-04,141.3592800,3.370000e-03,-3.370000e-03,2.47100,0.10100,-0.10100,818.9,4.450e+01,-4.450e+01,2.96,0.94,-3.100e-01,2,5910.00,176.00,-193.00,0.9400,0.2970,-0.0990,293.230220,48.281368,15.375
2725,6768394,K02086.01,Kepler-60 b,CONFIRMED,CANDIDATE,7.132947200,3.6350000e-05,-3.6350000e-05,135.9925900,4.680000e-03,-4.680000e-03,4.36800,0.12900,-0.12900,145.0,5.900e+00,-5.900e+00,1.64,0.26,-3.200e-01,3,5862.00,105.00,-117.00,1.3070,0.2090,-0.2560,288.961240,42.265011,13.959
2726,6768394,K02086.02,Kepler-60 c,CONFIRMED,CANDIDATE,8.919012280,5.0780000e-05,-5.0780000e-05,140.0777000,4.060000e-03,-4.060000e-03,4.14100,0.12000,-0.12000,180.6,6.700e+00,-6.700e+00,1.84,0.29,-3.600e-01,3,5862.00,105.00,-117.00,1.3070,0.2090,-0.2560,288.961240,42.265011,13.959
2727,6768394,K02086.03,Kepler-60 d,CONFIRMED,CANDIDATE,11.898494800,1.4170000e-04,-1.4170000e-04,133.3468500,9.790000e-03,-9.790000e-03,3.01500,0.29500,-0.29500,130.9,1.220e+01,-1.220e+01,1.69,0.27,-3.300e-01,3,5862.00,105.00,-117.00,1.3070,0.2090,-0.2560,288.961240,42.265011,13.959
2733,6696580,K02092.01,Kepler-359 c,CONFIRMED,CANDIDATE,57.689621200,3.5450000e-04,-3.5450000e-04,139.9275300,5.270000e-03,-5.270000e-03,5.11800,0.25800,-0.25800,1626.6,5.720e+01,-5.720e+01,5.14,1.54,-6.600e-01,3,6228.00,196.00,-261.00,1.0490,0.3130,-0.1340,293.293640,42.196350,15.886
2734,6696580,K02092.02,Kepler-359 b,CONFIRMED,CANDIDATE,25.563862600,1.2730000e-04,-1.2730000e-04,375.2781100,3.560000e-03,-3.560000e-03,4.68500,0.10900,-0.10900,1124.9,3.910e+01,-3.910e+01,4.00,1.19,-5.100e-01,3,6228.00,196.00,-261.00,1.0490,0.3130,-0.1340,293.293640,42.196350,15.886
2735,6696580,K02092.03,Kepler-359 d,CONFIRMED,CANDIDATE,77.086191000,1.3520000e-03,-1.3520000e-03,202.7483000,1.570000e-02,-1.570000e-02,4.77000,0.47300,-0.47300,942.8,8.690e+01,-8.690e+01,29.77,8.88,-3.800e+00,3,6228.00,196.00,-261.00,1.0490,0.3130,-0.1340,293.293640,42.196350,15.886
2740,8505920,K02094.02,Kepler-1090 b,CONFIRMED,CANDIDATE,198.680859000,2.4240000e-03,-2.4240000e-03,270.6653500,8.210000e-03,-8.210000e-03,8.28200,0.25800,-0.25800,645.4,4.070e+01,-4.070e+01,2.79,0.45,-3.600e-01,2,5330.00,79.00,-79.00,1.0130,0.1620,-0.1330,295.662870,44.525841,15.001
2744,6105462,K02098.01,Kepler-1093 b,CONFIRMED,CANDIDATE,25.082340200,1.2070000e-04,-1.2070000e-04,134.1356800,4.210000e-03,-4.210000e-03,6.42300,0.11400,-0.11400,244.6,8.800e+00,-8.800e+00,2.26,0.59,-4.900e-01,2,6429.00,181.00,-227.00,1.2620,0.3350,-0.2740,284.978000,41.420158,13.838
2745,6105462,K02098.02,Kepler-1093 c,CONFIRMED,CANDIDATE,89.722412500,7.8620000e-04,-7.8620000e-04,163.1581500,7.060000e-03,-7.060000e-03,10.96300,0.21200,-0.21200,263.7,1.080e+01,-1.080e+01,2.21,0.59,-4.800e-01,2,6429.00,181.00,-227.00,1.2620,0.3350,-0.2740,284.978000,41.420158,13.838
2750,7620413,K02103.01,Kepler-1098 b,CONFIRMED,CANDIDATE,2.543063763,9.2120000e-06,-9.2120000e-06,132.6815900,3.210000e-03,-3.210000e-03,2.84730,0.09200,-0.09200,152.0,6.400e+00,-6.400e+00,1.26,0.18,-1.400e-01,2,5579.00,75.00,-75.00,1.0290,0.1520,-0.1140,295.502690,43.232792,14.736
2759,8612275,K02111.01,Kepler-360 b,CONFIRMED,CANDIDATE,3.289726319,8.6260000e-06,-8.6260000e-06,131.7552200,2.110000e-03,-2.110000e-03,2.32740,0.06620,-0.06620,234.9,9.900e+00,-9.900e+00,1.37,0.16,-8.000e-02,2,5463.00,82.00,-73.00,0.9100,0.1100,-0.0550,286.284730,44.781551,14.866
2760,8612275,K02111.02,Kepler-360 c,CONFIRMED,CANDIDATE,7.186445940,1.9330000e-05,-1.9330000e-05,136.6234500,2.370000e-03,-2.370000e-03,1.49720,0.06370,-0.06370,402.0,2.040e+01,-2.040e+01,2.19,0.27,-1.300e-01,2,5463.00,82.00,-73.00,0.9100,0.1100,-0.0550,286.284730,44.781551,14.866
2762,7207061,K02113.01,Kepler-417 c,CONFIRMED,CANDIDATE,15.942484530,5.9850000e-05,-5.9850000e-05,146.3315700,2.980000e-03,-2.980000e-03,3.48940,0.08060,-0.08060,1093.7,3.470e+01,-3.470e+01,2.62,0.54,-2.200e-01,2,5376.00,186.00,-186.00,0.8060,0.1680,-0.0670,293.824310,42.779701,15.886
2763,7207061,K02113.02,Kepler-417 b,CONFIRMED,CANDIDATE,12.330879210,4.9720000e-05,-4.9720000e-05,361.9744000,2.700000e-03,-2.700000e-03,3.06640,0.08070,-0.08070,872.2,3.350e+01,-3.350e+01,2.34,0.48,-2.000e-01,2,5376.00,186.00,-186.00,0.8060,0.1680,-0.0670,293.824310,42.779701,15.886
2783,8219268,K02133.01,Kepler-91 b,CONFIRMED,FALSE POSITIVE,6.246675470,2.7870000e-05,-2.7870000e-05,136.3868800,3.640000e-03,-3.640000e-03,11.26100,0.19200,-0.19200,396.8,7.100e+00,-7.100e+00,14.93,1.34,-1.220e+00,2,4604.00,74.00,-54.00,6.2210,0.5590,-0.5090,285.672880,44.116730,12.495
2786,9904006,K02135.01,Kepler-361 c,CONFIRMED,CANDIDATE,55.186621300,3.4620000e-04,-3.4620000e-04,180.7595300,5.490000e-03,-5.490000e-03,9.13300,0.16800,-0.16800,375.5,1.090e+01,-1.090e+01,2.47,0.46,-3.500e-01,3,6178.00,111.00,-135.00,1.2670,0.2370,-0.1780,296.803440,46.741150,13.573
2788,9904006,K02135.03,Kepler-361 b,CONFIRMED,CANDIDATE,8.486515820,5.3350000e-05,-5.3350000e-05,138.0169800,4.530000e-03,-4.530000e-03,5.26700,0.13900,-0.13900,110.8,5.800e+00,-5.800e+00,1.34,0.25,-1.900e-01,3,6178.00,111.00,-135.00,1.2670,0.2370,-0.1780,296.803440,46.741150,13.573
2800,10404582,K02147.01,Kepler-362 c,CONFIRMED,CANDIDATE,37.865896400,2.1840000e-04,-2.1840000e-04,134.3623700,4.540000e-03,-4.540000e-03,4.78200,0.13400,-0.13400,395.2,1.620e+01,-1.620e+01,2.01,0.31,-1.600e-01,2,5757.00,78.00,-86.00,1.0170,0.1610,-0.0800,291.771640,47.529900,14.500
2801,10404582,K02147.02,Kepler-362 b,CONFIRMED,CANDIDATE,10.327363510,8.1930000e-05,-8.1930000e-05,139.3722800,6.060000e-03,-6.060000e-03,1.88900,0.19500,-0.19500,126.9,1.530e+01,-1.530e+01,1.25,0.20,-1.000e-01,2,5757.00,78.00,-86.00,1.0170,0.1610,-0.0800,291.771640,47.529900,14.500
2802,6021193,K02148.01,Kepler-363 d,CONFIRMED,CANDIDATE,11.932053990,4.8330000e-05,-4.8330000e-05,142.1064800,3.200000e-03,-3.200000e-03,6.20500,0.10100,-0.10100,178.5,5.800e+00,-5.800e+00,1.83,0.31,-3.400e-01,3,5711.00,101.00,-113.00,1.3910,0.2320,-0.2580,283.192080,41.305389,13.353
2803,6021193,K02148.02,Kepler-363 c,CONFIRMED,CANDIDATE,7.542358320,3.7860000e-05,-3.7860000e-05,132.9611700,4.130000e-03,-4.130000e-03,4.73000,0.11300,-0.11300,132.5,5.400e+00,-5.400e+00,1.59,0.27,-2.900e-01,3,5711.00,101.00,-113.00,1.3910,0.2320,-0.2580,283.192080,41.305389,13.353
2804,6021193,K02148.03,Kepler-363 b,CONFIRMED,CANDIDATE,3.614602790,2.8330000e-05,-2.8330000e-05,134.6952100,7.140000e-03,-7.140000e-03,3.22700,0.22600,-0.22600,64.8,4.900e+00,-4.900e+00,1.14,0.19,-2.100e-01,3,5711.00,101.00,-113.00,1.3910,0.2320,-0.2580,283.192080,41.305389,13.353
2810,10253547,K02153.01,Kepler-364 c,CONFIRMED,CANDIDATE,59.980986800,4.6960000e-04,-4.6960000e-04,176.1490300,5.350000e-03,-5.350000e-03,7.58800,0.16900,-0.16900,282.4,1.170e+01,-1.170e+01,2.81,0.51,-5.200e-01,2,6103.00,122.00,-134.00,1.3830,0.2520,-0.2520,281.569950,47.398689,13.660
2811,10253547,K02153.02,Kepler-364 b,CONFIRMED,CANDIDATE,25.745795700,3.2120000e-04,-3.2120000e-04,135.9480600,8.630000e-03,-8.630000e-03,7.07300,0.20500,-0.20500,140.3,7.900e+00,-7.900e+00,1.73,0.31,-3.200e-01,2,6103.00,122.00,-134.00,1.3830,0.2520,-0.2520,281.569950,47.398689,13.660
2822,9205938,K02162.01,Kepler-1126 b,CONFIRMED,CANDIDATE,108.593113000,1.1300000e-03,-1.1300000e-03,173.7519800,8.400000e-03,-8.400000e-03,7.98900,0.23400,-0.23400,338.2,1.540e+01,-1.540e+01,1.68,0.21,-2.100e-01,2,5678.00,113.00,-102.00,0.9210,0.1150,-0.1150,285.691990,45.689388,14.033
2824,11358389,K02163.01,Kepler-365 b,CONFIRMED,CANDIDATE,10.664895140,4.5480000e-05,-4.5480000e-05,132.0087200,3.440000e-03,-3.440000e-03,3.15900,0.10900,-0.10900,292.6,1.310e+01,-1.310e+01,1.76,0.57,-2.300e-01,3,6014.00,190.00,-211.00,1.0210,0.3330,-0.1330,295.626590,49.130428,14.651
2825,11358389,K02163.02,Kepler-365 c,CONFIRMED,CANDIDATE,17.783829800,1.3140000e-04,-1.3140000e-04,146.9103500,6.580000e-03,-6.580000e-03,3.99700,0.14300,-0.14300,247.1,1.410e+01,-1.410e+01,1.60,0.53,-2.100e-01,3,6014.00,190.00,-211.00,1.0210,0.3330,-0.1330,295.626590,49.130428,14.651
2830,6041734,K02167.01,Kepler-1129 b,CONFIRMED,CANDIDATE,24.339820200,1.4340000e-04,-1.4340000e-04,136.0581300,4.930000e-03,-4.930000e-03,3.89100,0.13000,-0.13000,777.3,3.000e+01,-3.000e+01,5.09,0.85,-1.130e+00,2,5596.00,84.00,-75.00,1.4660,0.2440,-0.3260,291.604490,41.309361,15.280
2831,6041734,K02167.03,Kepler-1129 c,CONFIRMED,CANDIDATE,76.536953100,8.2360000e-04,-8.2360000e-04,164.1564400,1.000000e-02,-1.000000e-02,5.57400,0.21000,-0.21000,652.2,3.810e+01,-3.810e+01,3.73,0.63,-8.300e-01,2,5596.00,84.00,-75.00,1.4660,0.2440,-0.3260,291.604490,41.309361,15.280
