# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb  8 04:07:54 2018
#
# CONSTRAINT:  where (kepler_name not null
# CONSTRAINT:  and koi_pdisposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,ra,dec,koi_kepmag
3216,9229657,K02491.01,Kepler-1257 b,CANDIDATE,2.668312740,1.0260000e-05,-1.0260000e-05,131.6882300,2.870000e-03,-2.870000e-03,2.41410,0.09240,-0.09240,266.2,1.340e+01,-1.340e+01,1.48,0.37,-1.300e-01,23.30,1,1,q1_q17_dr25_tce,5806.00,157.00,-192.00,4.528,0.042,-0.168,0.8990,0.2310,-0.0770,0.9960,296.075680,45.627060,15.553
3217,11752632,K02492.01,Kepler-1258 b,CANDIDATE,0.984941669,3.0730000e-06,-3.0730000e-06,133.3180100,2.600000e-03,-2.600000e-03,1.97240,0.07630,-0.07630,81.4,4.100e+00,-4.100e+00,1.49,0.23,-3.400e-01,22.90,1,1,q1_q17_dr25_tce,5825.00,79.00,-79.00,4.046,0.196,-0.084,1.6620,0.2520,-0.3780,1.1210,285.404940,49.994740,13.835
3218,10028535,K02493.01,Kepler-1259 b,CANDIDATE,0.663085361,9.1100000e-07,-9.1100000e-07,131.9796100,1.110000e-03,-1.110000e-03,1.15220,0.03830,-0.03830,322.7,1.150e+01,-1.150e+01,1.60,0.24,-1.200e-01,35.30,1,1,q1_q17_dr25_tce,5172.00,170.00,-154.00,4.600,0.026,-0.097,0.7670,0.1190,-0.0550,0.8780,297.841490,46.967682,15.304
3219,7047207,K02494.01,Kepler-1260 b,CANDIDATE,19.118742500,1.7210000e-04,-1.7210000e-04,138.4282400,7.330000e-03,-7.330000e-03,6.80500,0.21700,-0.21700,217.5,1.210e+01,-1.210e+01,2.33,0.37,-4.500e-01,20.50,1,1,q1_q17_dr25_tce,5862.00,79.00,-79.00,4.148,0.176,-0.095,1.4630,0.2330,-0.2840,1.0970,295.591250,42.555241,14.838
3222,11179076,K02497.01,Kepler-1261 b,CANDIDATE,48.431300300,3.5480000e-04,-3.5480000e-04,141.4561200,5.920000e-03,-5.920000e-03,4.03000,0.19200,-0.19200,886.4,5.890e+01,-5.890e+01,2.78,0.10,-1.900e-01,17.30,1,1,q1_q17_dr25_tce,4891.00,78.00,-87.00,4.516,0.067,-0.018,0.8050,0.0280,-0.0560,0.7760,285.232450,48.806721,15.605
3223,5959719,K02498.01,Kepler-390 b,CANDIDATE,6.738087010,4.4730000e-05,-4.4730000e-05,133.3295300,5.800000e-03,-5.800000e-03,2.59100,0.15800,-0.15800,92.9,7.500e+00,-7.500e+00,0.73,0.04,-4.000e-02,14.40,2,1,q1_q17_dr25_tce,5168.00,102.00,-102.00,4.566,0.036,-0.048,0.7690,0.0490,-0.0400,0.7930,291.628780,41.208599,13.942
3224,5959719,K02498.02,Kepler-390 c,CANDIDATE,13.060039900,1.1190000e-04,-1.1190000e-04,144.3310700,6.420000e-03,-6.420000e-03,2.85100,0.24800,-0.24800,106.8,9.700e+00,-9.700e+00,0.80,0.06,-4.000e-02,12.50,2,2,q1_q17_dr25_tce,5168.00,102.00,-102.00,4.566,0.036,-0.048,0.7690,0.0490,-0.0400,0.7930,291.628780,41.208599,13.942
3231,6767840,K02506.01,Kepler-1262 b,CANDIDATE,8.679037000,3.9760000e-05,-3.9760000e-05,140.9042300,4.090000e-03,-4.090000e-03,2.86400,0.10600,-0.10600,301.6,1.730e+01,-1.730e+01,1.79,0.59,-2.500e-01,19.90,1,1,q1_q17_dr25_tce,6117.00,190.00,-212.00,4.420,0.087,-0.203,1.0270,0.3340,-0.1430,1.0080,288.771820,42.213219,15.180
3234,9880190,K02509.01,Kepler-1263 b,CANDIDATE,4.551398800,2.0010000e-05,-2.0010000e-05,133.0595400,3.600000e-03,-3.600000e-03,2.45700,0.10100,-0.10100,188.7,1.140e+01,-1.140e+01,1.13,0.04,-9.000e-02,19.40,1,1,q1_q17_dr25_tce,5009.00,80.00,-80.00,4.491,0.077,-0.028,0.8400,0.0340,-0.0620,0.7970,286.483640,46.752621,15.035
3241,8947520,K02517.01,Kepler-1264 b,CANDIDATE,0.968527683,2.9580000e-06,-2.9580000e-06,131.5095400,2.430000e-03,-2.430000e-03,1.36720,0.07600,-0.07600,114.6,8.200e+00,-8.200e+00,1.21,0.16,-5.000e-02,16.90,1,1,q1_q17_dr25_tce,5580.00,83.00,-75.00,4.538,0.020,-0.104,0.8860,0.1140,-0.0360,0.9890,289.884370,45.211498,14.511
3244,10059645,K02520.01,Kepler-1265 b,CANDIDATE,6.494414640,3.1260000e-05,-3.1260000e-05,132.2518900,3.760000e-03,-3.760000e-03,2.34400,0.10300,-0.10300,357.3,2.360e+01,-2.360e+01,1.75,0.12,-1.700e-01,17.70,1,1,q1_q17_dr25_tce,4769.00,141.00,-127.00,4.557,0.065,-0.030,0.7420,0.0480,-0.0710,0.7240,284.585780,47.079529,15.602
3245,7183745,K02521.01,Kepler-1266 b,CANDIDATE,28.475000600,1.9440000e-04,-1.9440000e-04,154.5706000,5.900000e-03,-5.900000e-03,4.71800,0.16100,-0.16100,763.8,3.840e+01,-3.840e+01,2.64,0.10,-1.900e-01,21.40,2,1,q1_q17_dr25_tce,4996.00,82.00,-74.00,4.497,0.080,-0.025,0.8310,0.0320,-0.0600,0.7910,285.869290,42.728088,15.860
3248,7778767,K02523.01,Kepler-1267 b,CANDIDATE,13.031358300,1.0420000e-04,-1.0420000e-04,144.1154400,6.620000e-03,-6.620000e-03,4.52100,0.16000,-0.16000,573.3,3.180e+01,-3.180e+01,2.88,0.43,-4.000e-01,18.90,2,1,q1_q17_dr25_tce,5514.00,74.00,-74.00,4.345,0.132,-0.108,1.0710,0.1630,-0.1480,0.9260,299.169530,43.441090,15.829
3250,7515762,K02524.01,Kepler-1268 b,CANDIDATE,40.990500200,4.4010000e-04,-4.4010000e-04,132.4136000,8.520000e-03,-8.520000e-03,7.33600,0.24900,-0.24900,297.3,2.210e+01,-2.210e+01,2.41,0.42,-4.600e-01,15.40,1,1,q1_q17_dr25_tce,5842.00,79.00,-70.00,4.170,0.176,-0.095,1.4100,0.2460,-0.2700,1.0720,287.838470,43.153229,15.272
3254,8463346,K02529.01,Kepler-436 c,CANDIDATE,16.797162620,9.5490000e-05,-9.5490000e-05,134.0417000,4.510000e-03,-4.510000e-03,3.83000,0.11900,-0.11900,1023.8,5.420e+01,-5.420e+01,2.75,0.13,-1.200e-01,21.20,2,1,q1_q17_dr25_tce,4652.00,74.00,-83.00,4.617,0.020,-0.032,0.6970,0.0340,-0.0300,0.7340,301.720760,44.412060,15.856
3255,8463346,K02529.02,Kepler-436 b,CANDIDATE,64.001966900,6.2150000e-04,-6.2150000e-04,132.6177900,6.880000e-03,-6.880000e-03,4.72400,0.23100,-0.23100,1112.5,8.390e+01,-8.390e+01,2.48,0.12,-1.100e-01,14.20,2,2,q1_q17_dr25_tce,4652.00,74.00,-83.00,4.617,0.020,-0.032,0.6970,0.0340,-0.0300,0.7340,301.720760,44.412060,15.856
3256,9011825,K02530.01,Kepler-1269 b,CANDIDATE,37.333116500,3.5140000e-04,-3.5140000e-04,162.9045300,7.350000e-03,-7.350000e-03,7.64300,0.20000,-0.20000,187.8,9.600e+00,-9.600e+00,2.50,0.38,-5.700e-01,22.50,1,1,q1_q17_dr25_tce,5623.00,75.00,-75.00,4.079,0.189,-0.081,1.5880,0.2430,-0.3640,1.1040,287.805570,45.340549,13.611
3259,11074835,K02533.01,Kepler-1270 b,CANDIDATE,6.033555390,6.4950000e-05,-6.4950000e-05,137.1210000,7.390000e-03,-7.390000e-03,10.04900,0.24300,-0.24300,89.5,3.800e+00,-3.800e+00,3.34,0.71,-5.700e-01,26.10,1,1,q1_q17_dr25_tce,4924.00,74.00,-66.00,3.356,0.140,-0.126,3.5880,0.7530,-0.6160,1.0660,286.715640,48.645279,13.274
3260,1996180,K02534.01,Kepler-1271 b,CANDIDATE,3.025584940,1.2020000e-05,-1.2020000e-05,134.3674400,3.480000e-03,-3.480000e-03,3.00080,0.09110,-0.09110,128.3,5.900e+00,-5.900e+00,1.62,0.29,-2.500e-01,23.80,2,1,q1_q17_dr25_tce,6123.00,122.00,-134.00,4.263,0.137,-0.112,1.2630,0.2320,-0.1900,1.0660,286.344300,37.411968,13.925
3263,3728701,K02536.01,Kepler-1272 b,CANDIDATE,51.131934600,4.3680000e-04,-4.3680000e-04,137.1568000,7.950000e-03,-7.950000e-03,6.01900,0.19400,-0.19400,382.3,2.160e+01,-2.160e+01,2.43,0.74,-4.000e-01,19.60,1,1,q1_q17_dr25_tce,6071.00,189.00,-210.00,4.353,0.132,-0.198,1.1070,0.3380,-0.1820,1.0050,285.219850,38.805882,14.423
3267,12306058,K02541.01,Kepler-391 b,CANDIDATE,7.416830330,7.9000000e-05,-7.9000000e-05,137.9638900,8.680000e-03,-8.680000e-03,7.27400,0.22500,-0.22500,72.6,3.900e+00,-3.900e+00,3.36,0.62,-5.600e-01,20.60,2,1,q1_q17_dr25_tce,4938.00,69.00,-79.00,3.450,0.143,-0.130,3.3240,0.6130,-0.5510,1.1360,290.621830,51.057301,13.007
3268,12306058,K02541.02,Kepler-391 c,CANDIDATE,20.485389300,3.1650000e-04,-3.1650000e-04,146.9183000,1.180000e-02,-1.180000e-02,10.22900,0.31400,-0.31400,89.5,5.400e+00,-5.400e+00,3.60,0.67,-6.000e-01,17.90,2,2,q1_q17_dr25_tce,4938.00,69.00,-79.00,3.450,0.143,-0.130,3.3240,0.6130,-0.5510,1.1360,290.621830,51.057301,13.007
3271,8676148,K02544.01,Kepler-1273 b,CANDIDATE,28.625350200,2.5540000e-04,-2.5540000e-04,158.1182700,6.980000e-03,-6.980000e-03,4.55100,0.18400,-0.18400,652.7,4.070e+01,-4.070e+01,2.38,0.71,-2.200e-01,18.30,1,1,q1_q17_dr25_tce,5774.00,154.00,-188.00,4.508,0.036,-0.204,0.9410,0.2810,-0.0880,1.0380,285.803220,44.873428,15.826
3272,9696358,K02545.01,Kepler-1274 b,CANDIDATE,6.981413270,7.6030000e-05,-7.6030000e-05,132.7883000,1.010000e-02,-1.010000e-02,6.52700,0.30500,-0.30500,38.0,2.200e+00,-2.200e+00,1.42,0.09,-1.300e-01,20.90,1,1,q1_q17_dr25_tce,6054.00,81.00,-72.00,3.923,0.044,-0.036,2.1630,0.1330,-0.1930,1.4290,284.593720,46.449780,11.752
3279,8757824,K02552.01,Kepler-1275 b,CANDIDATE,3.656909090,1.9190000e-05,-1.9190000e-05,134.9526900,4.500000e-03,-4.500000e-03,2.06400,0.14100,-0.14100,107.4,9.800e+00,-9.800e+00,1.32,0.23,-1.700e-01,12.80,1,1,q1_q17_dr25_tce,6078.00,81.00,-90.00,4.294,0.099,-0.121,1.2710,0.2160,-0.1620,1.1620,293.500490,44.932461,14.460
3283,5350244,K02555.01,Kepler-1276 b,CANDIDATE,12.572289700,1.9500000e-04,-1.9500000e-04,143.0663000,1.260000e-02,-1.260000e-02,4.76500,0.30400,-0.30400,86.5,8.300e+00,-8.300e+00,1.09,0.19,-1.300e-01,12.40,1,1,q1_q17_dr25_tce,6084.00,122.00,-134.00,4.319,0.103,-0.115,1.1690,0.1950,-0.1420,1.0370,287.856990,40.547180,12.885
3284,5374403,K02556.01,Kepler-1277 b,CANDIDATE,40.836630700,3.8480000e-04,-3.8480000e-04,152.8734600,7.340000e-03,-7.340000e-03,4.95600,0.18200,-0.18200,264.8,1.630e+01,-1.630e+01,1.50,0.18,-1.300e-01,18.70,1,1,q1_q17_dr25_tce,5529.00,110.00,-110.00,4.457,0.076,-0.093,0.9250,0.1100,-0.0830,0.8930,295.102420,40.572392,14.050
3289,7259298,K02561.01,Kepler-1278 b,CANDIDATE,3.239417750,1.6030000e-05,-1.6030000e-05,133.9838300,3.670000e-03,-3.670000e-03,2.56900,0.12000,-0.12000,77.4,5.200e+00,-5.200e+00,0.77,0.21,-7.000e-02,17.20,1,1,q1_q17_dr25_tce,6075.00,163.00,-181.00,4.541,0.036,-0.204,0.8580,0.2380,-0.0790,0.9340,282.956940,42.825619,13.658
3291,5175024,K02563.01,Kepler-1279 b,CANDIDATE,23.477255300,2.5250000e-04,-2.5250000e-04,145.3641000,1.000000e-02,-1.000000e-02,6.73500,0.31000,-0.31000,141.4,8.700e+00,-8.700e+00,1.34,0.42,-1.800e-01,17.60,2,1,q1_q17_dr25_tce,6384.00,151.00,-207.00,4.361,0.087,-0.203,1.1210,0.3520,-0.1510,1.0460,288.095640,40.365971,13.973
3293,9026749,K02564.01,Kepler-1280 b,CANDIDATE,66.557672800,8.9920000e-04,-8.9920000e-04,181.3241000,1.060000e-02,-1.060000e-02,10.53200,0.27100,-0.27100,214.2,1.050e+01,-1.050e+01,4.96,0.91,-1.690e+00,21.30,2,1,q1_q17_dr25_tce,5734.00,95.00,-69.00,3.591,0.292,-0.097,3.4050,0.6250,-1.1610,1.6480,293.573940,45.384541,14.074
3311,11037511,K02580.01,Kepler-1281 b,CANDIDATE,3.116041940,1.1880000e-05,-1.1880000e-05,133.8498800,2.850000e-03,-2.850000e-03,1.77630,0.09900,-0.09900,345.2,2.110e+01,-2.110e+01,1.59,0.43,-1.100e-01,18.80,1,1,q1_q17_dr25_tce,5591.00,175.00,-194.00,4.559,0.033,-0.187,0.8600,0.2370,-0.0590,0.9770,295.354460,48.515400,15.790
3316,7673841,K02585.01,Kepler-392 b,CANDIDATE,5.341824660,4.1120000e-05,-4.1120000e-05,136.3186000,6.400000e-03,-6.400000e-03,3.57700,0.16300,-0.16300,70.5,4.100e+00,-4.100e+00,0.95,0.14,-1.700e-01,19.20,3,1,q1_q17_dr25_tce,5767.00,115.00,-104.00,4.287,0.162,-0.108,1.1350,0.1650,-0.2020,0.9100,288.660770,43.368080,13.455
3317,7673841,K02585.02,Kepler-392 c,CANDIDATE,10.423173430,8.7750000e-05,-8.7750000e-05,135.1520800,6.740000e-03,-6.740000e-03,2.34100,0.21400,-0.21400,71.2,7.500e+00,-7.500e+00,1.07,0.15,-1.900e-01,11.20,3,2,q1_q17_dr25_tce,5767.00,115.00,-104.00,4.287,0.162,-0.108,1.1350,0.1650,-0.2020,0.9100,288.660770,43.368080,13.455
3319,9827149,K02586.01,Kepler-1282 b,CANDIDATE,2.131945045,6.4490000e-06,-6.4490000e-06,133.6554700,2.680000e-03,-2.680000e-03,1.80610,0.06990,-0.06990,269.4,1.340e+01,-1.340e+01,1.66,0.50,-1.700e-01,22.90,1,1,q1_q17_dr25_tce,5845.00,162.00,-223.00,4.469,0.050,-0.200,1.0130,0.3050,-0.1020,1.1020,290.176180,46.698341,15.545
3320,5546691,K02587.01,Kepler-1283 b,CANDIDATE,12.946256700,2.9300000e-04,-2.9300000e-04,139.4165000,1.830000e-02,-1.830000e-02,9.56800,0.60600,-0.60600,168.7,1.270e+01,-1.270e+01,1.13,0.29,-1.000e-01,15.70,1,1,q1_q17_dr25_tce,6058.00,161.00,-197.00,4.540,0.046,-0.184,0.8670,0.2200,-0.0780,0.9500,295.462340,40.776970,15.079
3322,10468885,K02589.01,Kepler-1284 b,CANDIDATE,0.664074145,1.5280000e-06,-1.5280000e-06,133.4028500,1.720000e-03,-1.720000e-03,1.09250,0.05990,-0.05990,212.6,1.200e+01,-1.200e+01,1.19,0.16,-9.000e-02,20.90,1,1,q1_q17_dr25_tce,5178.00,155.00,-139.00,4.585,0.024,-0.102,0.7970,0.1070,-0.0630,0.8960,291.278990,47.687649,15.645
3326,8212002,K02593.01,Kepler-1285 b,CANDIDATE,14.796630600,1.2580000e-04,-1.2580000e-04,142.7448400,6.410000e-03,-6.410000e-03,5.61300,0.18100,-0.18100,56.1,2.700e+00,-2.700e+00,0.98,0.16,-1.000e-01,22.40,2,1,q1_q17_dr25_tce,6175.00,110.00,-134.00,4.299,0.072,-0.108,1.3070,0.2200,-0.1350,1.2440,281.835330,44.155918,11.714
3328,8004903,K02594.01,Kepler-1286 b,CANDIDATE,11.254018710,6.5130000e-05,-6.5130000e-05,136.8901000,5.480000e-03,-5.480000e-03,4.75900,0.19100,-0.19100,433.4,2.920e+01,-2.920e+01,2.42,0.75,-4.000e-01,17.00,1,1,q1_q17_dr25_tce,5995.00,163.00,-199.00,4.351,0.112,-0.192,1.1180,0.3440,-0.1850,1.0220,280.258390,43.835758,15.166
3329,8883329,K02595.01,Kepler-393 b,CANDIDATE,9.182442990,6.7030000e-05,-6.7030000e-05,134.0460100,5.510000e-03,-5.510000e-03,4.31800,0.17800,-0.17800,87.6,4.800e+00,-4.800e+00,1.24,0.23,-1.900e-01,20.30,2,1,q1_q17_dr25_tce,6194.00,124.00,-136.00,4.242,0.125,-0.125,1.3140,0.2440,-0.2000,1.0980,290.995270,45.192211,13.223
3330,8883329,K02595.02,Kepler-393 c,CANDIDATE,14.613478100,1.5560000e-04,-1.5560000e-04,140.4136800,7.010000e-03,-7.010000e-03,5.26600,0.19000,-0.19000,72.8,5.200e+00,-5.200e+00,1.12,0.21,-1.700e-01,15.20,2,2,q1_q17_dr25_tce,6194.00,124.00,-136.00,4.242,0.125,-0.125,1.3140,0.2440,-0.2000,1.0980,290.995270,45.192211,13.223
3332,12120307,K02597.01,Kepler-394 b,CANDIDATE,8.005047490,5.0830000e-05,-5.0830000e-05,138.7122800,5.940000e-03,-5.940000e-03,3.32000,0.16600,-0.16600,187.5,1.320e+01,-1.320e+01,1.52,0.51,-1.700e-01,15.60,3,1,q1_q17_dr25_tce,6398.00,157.00,-224.00,4.411,0.056,-0.210,1.1010,0.3700,-0.1230,1.1410,296.301970,50.672321,14.790
3333,12120307,K02597.02,Kepler-394 c,CANDIDATE,12.130704140,9.6220000e-05,-9.6220000e-05,139.8985500,6.880000e-03,-6.880000e-03,3.84300,0.18500,-0.18500,211.2,1.510e+01,-1.510e+01,1.61,0.54,-1.800e-01,15.30,3,3,q1_q17_dr25_tce,6398.00,157.00,-224.00,4.411,0.056,-0.210,1.1010,0.3700,-0.1230,1.1410,296.301970,50.672321,14.790
3339,10068659,K02602.01,Kepler-1287 b,CANDIDATE,11.476852630,6.6840000e-05,-6.6840000e-05,139.6319400,4.760000e-03,-4.760000e-03,2.75600,0.13500,-0.13500,240.6,1.680e+01,-1.680e+01,1.58,0.21,-1.800e-01,16.50,1,1,q1_q17_dr25_tce,5550.00,83.00,-74.00,4.384,0.105,-0.105,1.0320,0.1380,-0.1130,0.9410,289.134670,47.062988,15.051
3344,6269070,K02608.01,Kepler-1288 b,CANDIDATE,2.761223700,2.0520000e-05,-2.0520000e-05,131.6081000,5.680000e-03,-5.680000e-03,3.68100,0.18100,-0.18100,66.8,5.500e+00,-5.500e+00,1.84,0.46,-8.400e-01,14.20,1,1,q1_q17_dr25_tce,6381.00,181.00,-227.00,3.897,0.405,-0.135,2.2320,0.5500,-1.0220,1.4360,285.713500,41.605885,13.321
3352,5807769,K02614.01,Kepler-1289 b,CANDIDATE,7.990223790,5.3410000e-05,-5.3410000e-05,132.2680000,5.730000e-03,-5.730000e-03,3.27300,0.14400,-0.14400,165.9,1.110e+01,-1.110e+01,1.97,0.31,-4.600e-01,17.60,1,1,q1_q17_dr25_tce,5689.00,85.00,-76.00,4.065,0.195,-0.105,1.5420,0.2410,-0.3620,1.0070,296.388820,41.040569,14.590
3353,8025596,K02615.01,Kepler-1290 b,CANDIDATE,4.695055760,3.9370000e-05,-3.9370000e-05,133.9364300,5.990000e-03,-5.990000e-03,3.05800,0.17400,-0.17400,240.0,1.810e+01,-1.810e+01,1.49,0.44,-1.500e-01,15.90,1,1,q1_q17_dr25_tce,5999.00,168.00,-210.00,4.494,0.050,-0.200,0.9590,0.2850,-0.0950,1.0450,290.685240,43.859638,15.711
3355,4915638,K02617.01,Kepler-1291 b,CANDIDATE,8.630500920,6.5800000e-05,-6.5800000e-05,139.5743800,6.230000e-03,-6.230000e-03,3.14400,0.16500,-0.16500,325.8,2.540e+01,-2.540e+01,1.43,0.24,-1.300e-01,14.90,1,1,q1_q17_dr25_tce,5352.00,159.00,-159.00,4.599,0.035,-0.112,0.7640,0.1320,-0.0660,0.8570,289.377040,40.001160,15.868
3357,8081905,K02619.01,Kepler-1292 b,CANDIDATE,3.276457230,1.6330000e-05,-1.6330000e-05,131.9792400,4.510000e-03,-4.510000e-03,2.21900,0.10300,-0.10300,323.0,2.090e+01,-2.090e+01,1.71,0.52,-1.700e-01,17.90,1,1,q1_q17_dr25_tce,5812.00,162.00,-203.00,4.504,0.039,-0.208,0.9630,0.2890,-0.0960,1.0790,284.905730,43.949162,15.934
3361,10916600,K02623.01,Kepler-1293 b,CANDIDATE,5.576547820,5.4400000e-05,-5.4400000e-05,136.4266800,7.770000e-03,-7.770000e-03,3.67300,0.19200,-0.19200,53.6,4.500e+00,-4.500e+00,0.92,0.20,-6.000e-02,13.20,2,1,q1_q17_dr25_tce,6187.00,74.00,-80.00,4.341,0.050,-0.150,1.2380,0.2560,-0.0910,1.2300,290.025910,48.335949,13.383
3363,8429314,K02624.01,Kepler-1294 b,CANDIDATE,115.686339200,8.9680000e-04,-8.9680000e-04,246.9866600,6.300000e-03,-6.300000e-03,4.65000,0.14800,-0.14800,945.9,5.150e+01,-5.150e+01,3.52,0.58,-4.400e-01,20.70,1,1,q1_q17_dr25_tce,5800.00,78.00,-87.00,4.327,0.110,-0.110,1.1490,0.1900,-0.1420,1.0210,291.268100,44.488190,15.174
3364,9153570,K02625.01,Kepler-1295 b,CANDIDATE,3.813714230,2.5440000e-05,-2.5440000e-05,132.5746500,5.480000e-03,-5.480000e-03,1.97300,0.16900,-0.16900,281.0,2.920e+01,-2.920e+01,1.37,0.32,-1.200e-01,11.40,1,1,q1_q17_dr25_tce,5547.00,166.00,-166.00,4.571,0.028,-0.152,0.8200,0.1880,-0.0750,0.9180,291.397860,45.588558,15.890
3365,11768142,K02626.01,Kepler-1652 b,CANDIDATE,38.097071700,3.0790000e-04,-3.0790000e-04,140.0035300,6.590000e-03,-6.590000e-03,4.30700,0.21000,-0.21000,913.3,5.910e+01,-5.910e+01,1.58,0.20,-2.100e-01,17.00,1,1,q1_q17_dr25_tce,3554.00,71.00,-80.00,4.867,0.055,-0.055,0.3980,0.0490,-0.0540,0.4260,294.366090,49.915058,15.931
3366,6124512,K02627.01,Kepler-1296 b,CANDIDATE,8.383957960,8.4520000e-05,-8.4520000e-05,134.4140800,8.290000e-03,-8.290000e-03,5.20000,0.23200,-0.23200,108.5,8.900e+00,-8.900e+00,3.24,0.56,-1.030e+00,14.10,1,1,q1_q17_dr25_tce,5405.00,75.00,-86.00,3.741,0.217,-0.093,2.6050,0.4470,-0.8310,1.3650,292.125210,41.407810,14.667
3367,10070468,K02628.01,Kepler-1297 b,CANDIDATE,1.681890510,1.0760000e-05,-1.0760000e-05,133.0795100,5.120000e-03,-5.120000e-03,2.99200,0.16100,-0.16100,83.2,5.600e+00,-5.600e+00,1.27,0.20,-2.300e-01,17.40,1,1,q1_q17_dr25_tce,5827.00,70.00,-79.00,4.191,0.162,-0.108,1.3740,0.2210,-0.2460,1.0680,289.956510,47.020390,14.812
3370,11337566,K02632.01,Kepler-1298 b,CANDIDATE,7.128151630,6.1950000e-05,-6.1950000e-05,136.8800600,7.020000e-03,-7.020000e-03,5.52200,0.19900,-0.19900,45.9,2.400e+00,-2.400e+00,1.36,0.25,-3.400e-01,22.00,1,1,q1_q17_dr25_tce,6311.00,113.00,-126.00,3.998,0.188,-0.116,1.9940,0.3710,-0.4950,1.4430,284.422730,49.106220,11.392
3372,1995519,K02634.01,Kepler-1299 b,CANDIDATE,19.940121100,1.3440000e-04,-1.3440000e-04,142.3484900,5.300000e-03,-5.300000e-03,4.28300,0.18800,-0.18800,758.9,4.710e+01,-4.710e+01,2.42,0.47,-2.000e-01,18.00,1,1,q1_q17_dr25_tce,5623.00,152.00,-169.00,4.596,0.040,-0.120,0.7630,0.1470,-0.0630,0.8530,286.150150,37.411369,15.922
3373,4914566,K02635.01,Kepler-1300 b,CANDIDATE,22.242003200,2.4600000e-04,-2.4600000e-04,144.7236400,8.840000e-03,-8.840000e-03,7.53200,0.23500,-0.23500,63.5,4.500e+00,-4.500e+00,2.04,0.30,-5.700e-01,16.20,1,1,q1_q17_dr25_tce,5979.00,118.00,-130.00,3.854,0.224,-0.080,2.1640,0.3230,-0.6010,1.2190,289.033020,40.086891,12.816
3379,6933567,K02643.01,Kepler-1301 b,CANDIDATE,9.082334110,4.3180000e-05,-4.3180000e-05,139.6548900,4.460000e-03,-4.460000e-03,2.00800,0.11400,-0.11400,296.9,2.180e+01,-2.180e+01,1.35,0.24,-1.300e-01,15.80,1,1,q1_q17_dr25_tce,5354.00,175.00,-159.00,4.587,0.032,-0.120,0.7880,0.1430,-0.0710,0.8840,286.604160,42.440319,15.400
