# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  2 04:14:41 2018
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 2
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_model_snr,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2659,8950568,K02038.01,Kepler-85 b,CONFIRMED,CANDIDATE,8.305377020,3.9370000e-05,-3.9370000e-05,139.7437000,4.400000e-03,-4.400000e-03,0.489,0.634,-0.489,3.75100,0.60100,-0.60100,365.6,2.660e+01,-2.660e+01,1.69,0.18,-1.300e-01,809.0,,,28.50,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2660,8950568,K02038.02,Kepler-85 c,CONFIRMED,CANDIDATE,12.513533250,6.1510000e-05,-6.1510000e-05,139.4246100,4.070000e-03,-4.070000e-03,0.596,0.035,-0.470,4.30100,0.15700,-0.15700,430.8,1.640e+01,-1.640e+01,1.88,0.19,-1.500e-01,706.0,,,30.00,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2661,8950568,K02038.03,Kepler-85 d,CONFIRMED,CANDIDATE,17.913421500,2.1490000e-04,-2.1490000e-04,135.5292100,9.270000e-03,-9.270000e-03,0.832,0.146,-0.587,4.36400,0.24400,-0.24400,197.8,1.850e+01,-1.850e+01,1.39,0.15,-1.000e-01,626.0,,,11.40,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2662,8950568,K02038.04,Kepler-85 e,CONFIRMED,CANDIDATE,25.214914300,3.9920000e-04,-3.9920000e-04,152.6912000,1.560000e-02,-1.560000e-02,0.599,0.376,-0.389,5.76000,0.51400,-0.51400,174.1,2.380e+01,-2.380e+01,1.19,0.13,-9.000e-02,559.0,,,9.90,4,5435.00,109.00,-109.00,0.8730,0.0900,-0.0680,290.973420,45.290321,14.779
2670,6026438,K02045.01,Kepler-354 b,CONFIRMED,CANDIDATE,5.476658010,1.3490000e-05,-1.3490000e-05,135.7043100,2.140000e-03,-2.140000e-03,0.788,0.127,-0.567,2.54820,0.07020,-0.07020,648.0,2.280e+01,-2.280e+01,2.01,0.13,-1.800e-01,741.0,,,32.10,3,4650.00,125.00,-139.00,0.7060,0.0460,-0.0610,285.751460,41.335640,15.549
2671,6026438,K02045.02,Kepler-354 d,CONFIRMED,FALSE POSITIVE,24.210197300,2.4610000e-04,-2.4610000e-04,141.4698000,7.670000e-03,-7.670000e-03,0.450,0.501,-0.245,4.04600,0.28600,-0.28600,458.0,3.520e+01,-3.520e+01,1.50,0.10,-1.300e-01,451.0,,,14.10,3,4650.00,125.00,-139.00,0.7060,0.0460,-0.0610,285.751460,41.335640,15.549
2672,6026438,K02045.03,Kepler-354 c,CONFIRMED,CANDIDATE,16.934810400,1.9900000e-04,-1.9900000e-04,137.2502000,1.030000e-02,-1.030000e-02,0.471,0.471,-0.275,3.40800,0.27800,-0.27800,346.3,3.450e+01,-3.450e+01,1.31,0.09,-1.100e-01,508.0,,,11.50,3,4650.00,125.00,-139.00,0.7060,0.0460,-0.0610,285.751460,41.335640,15.549
2685,3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,8.678903120,2.3820000e-05,-2.3820000e-05,133.0365100,2.280000e-03,-2.280000e-03,0.203,0.229,-0.203,3.53170,0.06850,-0.06850,540.6,1.520e+01,-1.520e+01,2.56,0.39,-4.300e-01,905.0,,,37.40,3,5509.00,82.00,-74.00,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
2686,3128552,K02055.02,Kepler-1073 c,CONFIRMED,CANDIDATE,4.025824340,1.2710000e-05,-1.2710000e-05,135.4250800,2.830000e-03,-2.830000e-03,0.017,0.429,-0.017,2.80590,0.08260,-0.08260,265.3,1.180e+01,-1.180e+01,1.79,0.27,-3.000e-01,1169.0,,,23.90,3,5509.00,82.00,-74.00,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
2707,8164257,K02073.01,Kepler-357 d,CONFIRMED,CANDIDATE,49.500472500,3.3990000e-04,-3.3990000e-04,139.0429400,5.700000e-03,-5.700000e-03,0.162,0.304,-0.162,5.77200,0.16200,-0.16200,965.2,3.560e+01,-3.560e+01,2.49,0.10,-1.900e-01,402.0,,,27.80,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,291.243100,44.008720,15.565
2708,8164257,K02073.02,Kepler-357 b,CONFIRMED,CANDIDATE,6.475391080,2.1050000e-05,-2.1050000e-05,137.5825000,2.720000e-03,-2.720000e-03,0.486,0.027,-0.443,2.70480,0.08160,-0.08160,530.6,2.080e+01,-2.080e+01,1.92,0.07,-1.500e-01,793.0,,,28.10,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,291.243100,44.008720,15.565
2709,8164257,K02073.03,Kepler-357 c,CONFIRMED,CANDIDATE,16.858256090,6.0420000e-05,-6.0420000e-05,142.3428900,2.730000e-03,-2.730000e-03,0.763,0.048,-0.533,2.07280,0.08480,-0.08480,759.6,3.790e+01,-3.790e+01,2.51,0.10,-2.000e-01,576.0,,,21.80,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,291.243100,44.008720,15.565
2725,6768394,K02086.01,Kepler-60 b,CONFIRMED,CANDIDATE,7.132947200,3.6350000e-05,-3.6350000e-05,135.9925900,4.680000e-03,-4.680000e-03,0.612,0.309,-0.403,4.36800,0.12900,-0.12900,145.0,5.900e+00,-5.900e+00,1.64,0.26,-3.200e-01,1102.0,,,27.20,3,5862.00,105.00,-117.00,1.3070,0.2090,-0.2560,288.961240,42.265011,13.959
2726,6768394,K02086.02,Kepler-60 c,CONFIRMED,CANDIDATE,8.919012280,5.0780000e-05,-5.0780000e-05,140.0777000,4.060000e-03,-4.060000e-03,0.619,0.288,-0.404,4.14100,0.12000,-0.12000,180.6,6.700e+00,-6.700e+00,1.84,0.29,-3.600e-01,1023.0,,,29.60,3,5862.00,105.00,-117.00,1.3070,0.2090,-0.2560,288.961240,42.265011,13.959
2727,6768394,K02086.03,Kepler-60 d,CONFIRMED,CANDIDATE,11.898494800,1.4170000e-04,-1.4170000e-04,133.3468500,9.790000e-03,-9.790000e-03,0.836,0.046,-0.570,3.01500,0.29500,-0.29500,130.9,1.220e+01,-1.220e+01,1.69,0.27,-3.300e-01,929.0,,,15.90,3,5862.00,105.00,-117.00,1.3070,0.2090,-0.2560,288.961240,42.265011,13.959
2733,6696580,K02092.01,Kepler-359 c,CONFIRMED,CANDIDATE,57.689621200,3.5450000e-04,-3.5450000e-04,139.9275300,5.270000e-03,-5.270000e-03,0.924,0.034,-0.638,5.11800,0.25800,-0.25800,1626.6,5.720e+01,-5.720e+01,5.14,1.54,-6.600e-01,512.0,,,30.20,3,6228.00,196.00,-261.00,1.0490,0.3130,-0.1340,293.293640,42.196350,15.886
2734,6696580,K02092.02,Kepler-359 b,CONFIRMED,CANDIDATE,25.563862600,1.2730000e-04,-1.2730000e-04,375.2781100,3.560000e-03,-3.560000e-03,0.850,0.062,-0.620,4.68500,0.10900,-0.10900,1124.9,3.910e+01,-3.910e+01,4.00,1.19,-5.100e-01,671.0,,,31.60,3,6228.00,196.00,-261.00,1.0490,0.3130,-0.1340,293.293640,42.196350,15.886
2735,6696580,K02092.03,Kepler-359 d,CONFIRMED,CANDIDATE,77.086191000,1.3520000e-03,-1.3520000e-03,202.7483000,1.570000e-02,-1.570000e-02,1.227,69.900,-2.409,4.77000,0.47300,-0.47300,942.8,8.690e+01,-8.690e+01,29.77,8.88,-3.800e+00,464.0,,,12.90,3,6228.00,196.00,-261.00,1.0490,0.3130,-0.1340,293.293640,42.196350,15.886
2786,9904006,K02135.01,Kepler-361 c,CONFIRMED,CANDIDATE,55.186621300,3.4620000e-04,-3.4620000e-04,180.7595300,5.490000e-03,-5.490000e-03,0.225,0.215,-0.225,9.13300,0.16800,-0.16800,375.5,1.090e+01,-1.090e+01,2.47,0.46,-3.500e-01,568.0,,,36.20,3,6178.00,111.00,-135.00,1.2670,0.2370,-0.1780,296.803440,46.741150,13.573
2788,9904006,K02135.03,Kepler-361 b,CONFIRMED,CANDIDATE,8.486515820,5.3350000e-05,-5.3350000e-05,138.0169800,4.530000e-03,-4.530000e-03,0.009,0.438,-0.009,5.26700,0.13900,-0.13900,110.8,5.800e+00,-5.800e+00,1.34,0.25,-1.900e-01,1060.0,,,21.10,3,6178.00,111.00,-135.00,1.2670,0.2370,-0.1780,296.803440,46.741150,13.573
2802,6021193,K02148.01,Kepler-363 d,CONFIRMED,CANDIDATE,11.932053990,4.8330000e-05,-4.8330000e-05,142.1064800,3.200000e-03,-3.200000e-03,0.123,0.341,-0.123,6.20500,0.10100,-0.10100,178.5,5.800e+00,-5.800e+00,1.83,0.31,-3.400e-01,905.0,,,32.30,3,5711.00,101.00,-113.00,1.3910,0.2320,-0.2580,283.192080,41.305389,13.353
2803,6021193,K02148.02,Kepler-363 c,CONFIRMED,CANDIDATE,7.542358320,3.7860000e-05,-3.7860000e-05,132.9611700,4.130000e-03,-4.130000e-03,0.318,0.115,-0.318,4.73000,0.11300,-0.11300,132.5,5.400e+00,-5.400e+00,1.59,0.27,-2.900e-01,1054.0,,,25.80,3,5711.00,101.00,-113.00,1.3910,0.2320,-0.2580,283.192080,41.305389,13.353
2804,6021193,K02148.03,Kepler-363 b,CONFIRMED,CANDIDATE,3.614602790,2.8330000e-05,-2.8330000e-05,134.6952100,7.140000e-03,-7.140000e-03,0.516,0.437,-0.297,3.22700,0.22600,-0.22600,64.8,4.900e+00,-4.900e+00,1.14,0.19,-2.100e-01,1347.0,,,14.90,3,5711.00,101.00,-113.00,1.3910,0.2320,-0.2580,283.192080,41.305389,13.353
2824,11358389,K02163.01,Kepler-365 b,CONFIRMED,CANDIDATE,10.664895140,4.5480000e-05,-4.5480000e-05,132.0087200,3.440000e-03,-3.440000e-03,0.308,0.150,-0.308,3.15900,0.10900,-0.10900,292.6,1.310e+01,-1.310e+01,1.76,0.57,-2.300e-01,865.0,,,25.30,3,6014.00,190.00,-211.00,1.0210,0.3330,-0.1330,295.626590,49.130428,14.651
2825,11358389,K02163.02,Kepler-365 c,CONFIRMED,CANDIDATE,17.783829800,1.3140000e-04,-1.3140000e-04,146.9103500,6.580000e-03,-6.580000e-03,0.115,0.354,-0.115,3.99700,0.14300,-0.14300,247.1,1.410e+01,-1.410e+01,1.60,0.53,-2.100e-01,729.0,,,18.70,3,6014.00,190.00,-211.00,1.0210,0.3330,-0.1330,295.626590,49.130428,14.651
2834,9006186,K02169.01,Kepler-1130 b,CONFIRMED,CANDIDATE,5.452987420,1.8200000e-05,-1.8200000e-05,134.1518300,2.810000e-03,-2.810000e-03,0.879,0.060,-0.590,2.13280,0.07740,-0.07740,86.0,4.400e+00,-4.400e+00,0.92,0.10,-3.000e-02,904.0,,,21.00,4,5450.00,108.00,-108.00,0.8420,0.0930,-0.0330,285.207490,45.384350,12.404
2857,5706595,K02183.01,Kepler-370 c,CONFIRMED,CANDIDATE,19.023136100,1.1510000e-04,-1.1510000e-04,139.6598800,4.470000e-03,-4.470000e-03,0.698,0.243,-0.493,3.43100,0.13000,-0.13000,401.6,2.150e+01,-2.150e+01,2.04,0.27,-1.500e-01,647.0,,,19.70,3,5569.00,75.00,-83.00,0.9540,0.1280,-0.0690,292.171140,40.916309,15.198
2858,5706595,K02183.02,Kepler-370 b,CONFIRMED,CANDIDATE,4.579482350,2.8860000e-05,-2.8860000e-05,135.0968500,5.470000e-03,-5.470000e-03,0.055,0.393,-0.055,3.10600,0.15900,-0.15900,207.1,1.200e+01,-1.200e+01,1.35,0.18,-1.000e-01,1040.0,,,20.00,3,5569.00,75.00,-83.00,0.9540,0.1280,-0.0690,292.171140,40.916309,15.198
2871,3548044,K02194.01,Kepler-371 b,CONFIRMED,CANDIDATE,34.763054300,2.1320000e-04,-2.1320000e-04,161.7421700,5.310000e-03,-5.310000e-03,0.731,0.204,-0.511,4.30900,0.13400,-0.13400,293.7,1.320e+01,-1.320e+01,1.75,0.23,-2.200e-01,554.0,,,24.00,3,5670.00,113.00,-102.00,0.9500,0.1240,-0.1240,292.326450,38.657581,13.865
2872,3548044,K02194.02,Kepler-371 c,CONFIRMED,CANDIDATE,67.968656000,5.8540000e-04,-5.8540000e-04,163.5597200,7.630000e-03,-7.630000e-03,0.317,0.133,-0.317,7.94800,0.15800,-0.15800,321.8,1.270e+01,-1.270e+01,1.71,0.22,-2.200e-01,443.0,,,27.30,3,5670.00,113.00,-102.00,0.9500,0.1240,-0.1240,292.326450,38.657581,13.865
2874,11401767,K02195.01,Kepler-372 c,CONFIRMED,CANDIDATE,20.054528200,1.4960000e-04,-1.4960000e-04,136.5658700,5.610000e-03,-5.610000e-03,0.939,0.023,-0.690,7.17300,0.12900,-0.12900,305.4,1.180e+01,-1.180e+01,2.63,0.44,-2.900e-01,755.0,,,26.90,3,6056.00,81.00,-90.00,1.2090,0.2020,-0.1340,291.256200,49.258949,14.881
2875,11401767,K02195.02,Kepler-372 d,CONFIRMED,CANDIDATE,30.089945900,3.0330000e-04,-3.0330000e-04,149.0641300,7.370000e-03,-7.370000e-03,0.907,0.050,-0.632,6.65400,0.24500,-0.24500,242.6,1.540e+01,-1.540e+01,2.25,0.38,-2.500e-01,660.0,,,16.60,3,6056.00,81.00,-90.00,1.2090,0.2020,-0.1340,291.256200,49.258949,14.881
2876,11401767,K02195.03,Kepler-372 b,CONFIRMED,CANDIDATE,6.849787280,5.2430000e-05,-5.2430000e-05,134.6616700,7.550000e-03,-7.550000e-03,0.954,0.003,-0.696,4.91900,0.16200,-0.16200,139.2,9.000e+00,-9.000e+00,1.83,0.30,-2.100e-01,1081.0,,,17.00,3,6056.00,81.00,-90.00,1.2090,0.2020,-0.1340,291.256200,49.258949,14.881
2905,6871071,K02220.01,Kepler-374 c,CONFIRMED,CANDIDATE,3.282802400,1.2810000e-05,-1.2810000e-05,131.8996500,3.180000e-03,-3.180000e-03,0.159,0.294,-0.159,3.25320,0.09250,-0.09250,142.5,6.300e+00,-6.300e+00,1.79,0.28,-4.200e-01,1467.0,,,24.40,4,5640.00,85.00,-77.00,1.5150,0.2360,-0.3530,294.137910,42.370499,14.686
2906,6871071,K02220.02,Kepler-374 d,CONFIRMED,CANDIDATE,5.028182530,2.0490000e-05,-2.0490000e-05,134.1089100,3.610000e-03,-3.610000e-03,0.300,0.144,-0.300,3.52600,0.10200,-0.10200,181.3,7.300e+00,-7.300e+00,2.03,0.32,-4.700e-01,1272.0,,,26.10,4,5640.00,85.00,-77.00,1.5150,0.2360,-0.3530,294.137910,42.370499,14.686
2907,6871071,K02220.03,Kepler-374 b,CONFIRMED,CANDIDATE,1.897828815,6.3010000e-06,-6.3010000e-06,132.6785000,2.930000e-03,-2.930000e-03,0.227,0.246,-0.227,2.71140,0.07430,-0.07430,132.4,5.400e+00,-5.400e+00,1.73,0.27,-4.000e-01,1761.0,,,27.20,4,5640.00,85.00,-77.00,1.5150,0.2360,-0.3530,294.137910,42.370499,14.686
2932,4770617,K02243.01,Kepler-1154 b,CONFIRMED,CANDIDATE,5.185600810,2.0840000e-05,-2.0840000e-05,132.3245500,3.220000e-03,-3.220000e-03,0.012,0.424,-0.012,4.05400,0.09700,-0.09700,252.6,1.000e+01,-1.000e+01,2.34,0.47,-4.000e-01,1314.0,,,27.60,3,6172.00,74.00,-86.00,1.4710,0.3010,-0.2470,297.477110,39.877239,14.806
2933,4770617,K02243.02,Kepler-1154 c,CONFIRMED,CANDIDATE,8.458051190,4.5220000e-05,-4.5220000e-05,137.0612300,4.400000e-03,-4.400000e-03,0.697,0.018,-0.522,2.99800,0.12600,-0.12600,258.7,1.550e+01,-1.550e+01,2.52,0.52,-4.200e-01,1117.0,,,18.30,3,6172.00,74.00,-86.00,1.4710,0.3010,-0.2470,297.477110,39.877239,14.806
2959,8613535,K02263.02,Kepler-1165 b,CONFIRMED,CANDIDATE,9.478508180,5.2660000e-05,-5.2660000e-05,140.1652600,4.300000e-03,-4.300000e-03,0.112,0.343,-0.112,6.15400,0.13100,-0.13100,184.6,7.400e+00,-7.400e+00,1.47,0.45,-1.600e-01,946.0,,,26.70,3,6249.00,174.00,-217.00,1.0760,0.3350,-0.1120,286.971280,44.708302,14.456
3000,9334893,K02298.02,Kepler-1178 b,CONFIRMED,CANDIDATE,31.805512800,6.0150000e-04,-6.0150000e-04,150.6791000,1.490000e-02,-1.490000e-02,0.476,0.498,-0.275,3.97900,0.31200,-0.31200,141.7,1.410e+01,-1.410e+01,0.63,0.04,-4.000e-02,378.0,,,10.90,3,4729.00,143.00,-143.00,0.5250,0.0280,-0.0320,288.456050,45.802120,13.831
3053,8013439,K02352.01,Kepler-381 c,CONFIRMED,CANDIDATE,13.391551540,5.9390000e-05,-5.9390000e-05,133.0549900,3.500000e-03,-3.500000e-03,0.539,0.430,-0.330,3.39100,0.10700,-0.10700,48.9,2.200e+00,-2.200e+00,1.58,0.25,-4.100e-01,1180.0,,,24.50,3,6197.00,135.00,-111.00,2.1880,0.3360,-0.5760,285.182800,43.831078,10.421
3054,8013439,K02352.02,Kepler-381 b,CONFIRMED,CANDIDATE,5.629043960,2.1650000e-05,-2.1650000e-05,134.7467900,3.050000e-03,-3.050000e-03,0.237,0.223,-0.237,3.72950,0.08760,-0.08760,39.5,1.400e+00,-1.400e+00,1.39,0.21,-3.700e-01,1576.0,,,32.20,3,6197.00,135.00,-111.00,2.1880,0.3360,-0.5760,285.182800,43.831078,10.421
3145,11968463,K02433.01,Kepler-385 c,CONFIRMED,CANDIDATE,15.162228700,1.2400000e-04,-1.2400000e-04,144.4740000,8.190000e-03,-8.190000e-03,0.959,0.014,-0.651,7.33200,0.44800,-0.44800,479.8,1.870e+01,-1.870e+01,3.12,1.09,-3.600e-01,829.0,,,28.50,6,6325.00,174.00,-261.00,1.1120,0.3880,-0.1290,294.338470,50.336540,15.212
3146,11968463,K02433.02,Kepler-385 b,CONFIRMED,CANDIDATE,10.043783510,6.5510000e-05,-6.5510000e-05,353.6185900,4.170000e-03,-4.170000e-03,0.953,0.011,-0.648,5.54800,0.22300,-0.22300,437.9,1.660e+01,-1.660e+01,2.94,1.03,-3.400e-01,951.0,,,28.80,6,6325.00,174.00,-261.00,1.1120,0.3880,-0.1290,294.338470,50.336540,15.212
3208,11125613,K02485.01,Kepler-1254 b,CONFIRMED,CANDIDATE,9.991152410,5.8570000e-05,-5.8570000e-05,134.3933500,4.510000e-03,-4.510000e-03,0.691,0.275,-0.454,2.65700,0.12600,-0.12600,391.7,2.550e+01,-2.550e+01,1.68,0.05,-1.200e-01,660.0,,,16.70,3,4838.00,77.00,-77.00,0.7960,0.0270,-0.0540,285.173340,48.770039,15.311
3209,11125613,K02485.02,Kepler-1254 c,CONFIRMED,CANDIDATE,3.600828550,1.7250000e-05,-1.7250000e-05,134.0370000,3.550000e-03,-3.550000e-03,0.395,0.064,-0.395,1.93800,0.12300,-0.12300,296.3,1.950e+01,-1.950e+01,1.36,0.04,-9.000e-02,927.0,,,17.90,3,4838.00,77.00,-77.00,0.7960,0.0270,-0.0540,285.173340,48.770039,15.311
3210,11125613,K02485.03,Kepler-1254 d,CONFIRMED,CANDIDATE,5.727160670,3.0480000e-05,-3.0480000e-05,133.9640900,4.140000e-03,-4.140000e-03,0.447,0.044,-0.431,2.23000,0.13500,-0.13500,310.9,2.190e+01,-2.190e+01,1.40,0.05,-9.000e-02,794.0,,,16.00,3,4838.00,77.00,-77.00,0.7960,0.0270,-0.0540,285.173340,48.770039,15.311
3316,7673841,K02585.01,Kepler-392 b,CONFIRMED,CANDIDATE,5.341824660,4.1120000e-05,-4.1120000e-05,136.3186000,6.400000e-03,-6.400000e-03,0.070,0.380,-0.070,3.57700,0.16300,-0.16300,70.5,4.100e+00,-4.100e+00,0.95,0.14,-1.700e-01,1125.0,,,19.20,3,5767.00,115.00,-104.00,1.1350,0.1650,-0.2020,288.660770,43.368080,13.455
3317,7673841,K02585.02,Kepler-392 c,CONFIRMED,CANDIDATE,10.423173430,8.7750000e-05,-8.7750000e-05,135.1520800,6.740000e-03,-6.740000e-03,0.811,0.175,-0.591,2.34100,0.21400,-0.21400,71.2,7.500e+00,-7.500e+00,1.07,0.15,-1.900e-01,901.0,,,11.20,3,5767.00,115.00,-104.00,1.1350,0.1650,-0.2020,288.660770,43.368080,13.455
3332,12120307,K02597.01,Kepler-394 b,CONFIRMED,CANDIDATE,8.005047490,5.0830000e-05,-5.0830000e-05,138.7122800,5.940000e-03,-5.940000e-03,0.054,0.405,-0.054,3.32000,0.16600,-0.16600,187.5,1.320e+01,-1.320e+01,1.52,0.51,-1.700e-01,1035.0,,,15.60,3,6398.00,157.00,-224.00,1.1010,0.3700,-0.1230,296.301970,50.672321,14.790
3333,12120307,K02597.02,Kepler-394 c,CONFIRMED,CANDIDATE,12.130704140,9.6220000e-05,-9.6220000e-05,139.8985500,6.880000e-03,-6.880000e-03,0.083,0.365,-0.083,3.84300,0.18500,-0.18500,211.2,1.510e+01,-1.510e+01,1.61,0.54,-1.800e-01,901.0,,,15.30,3,6398.00,157.00,-224.00,1.1010,0.3700,-0.1230,296.301970,50.672321,14.790
3412,8022489,K02674.02,Kepler-1311 b,CONFIRMED,CANDIDATE,11.172672300,1.1140000e-04,-1.1140000e-04,140.0076400,7.290000e-03,-7.290000e-03,0.504,0.437,-0.306,6.10600,0.24200,-0.24200,76.8,4.700e+00,-4.700e+00,1.50,0.24,-3.400e-01,1019.0,,,17.00,3,5616.00,124.00,-90.00,1.6740,0.2750,-0.3780,289.651250,43.824421,13.349
3413,8022489,K02674.03,Kepler-1311 c,CONFIRMED,CANDIDATE,2.535732840,1.1090000e-05,-1.1090000e-05,133.0158100,3.730000e-03,-3.730000e-03,0.054,0.400,-0.054,3.98900,0.11000,-0.11000,68.0,3.000e+00,-3.000e+00,1.36,0.23,-3.000e-01,1671.0,,,25.50,3,5616.00,124.00,-90.00,1.6740,0.2750,-0.3780,289.651250,43.824421,13.349
3436,5185897,K02693.01,Kepler-398 b,CONFIRMED,CANDIDATE,4.081411554,8.9000000e-06,-8.9000000e-06,133.8599200,1.770000e-03,-1.770000e-03,0.876,0.050,-0.614,2.32390,0.05470,-0.05470,171.9,5.300e+00,-5.300e+00,1.00,0.07,-3.000e-02,755.0,,,36.90,3,4498.00,90.00,-90.00,0.6350,0.0450,-0.0190,291.468660,40.343849,13.256
3437,5185897,K02693.02,Kepler-398 c,CONFIRMED,CANDIDATE,11.419419280,4.9650000e-05,-4.9650000e-05,142.1185900,3.230000e-03,-3.230000e-03,0.918,0.035,-0.674,3.30750,0.09070,-0.09070,150.5,7.100e+00,-7.100e+00,0.99,0.07,-3.000e-02,536.0,,,22.90,3,4498.00,90.00,-90.00,0.6350,0.0450,-0.0190,291.468660,40.343849,13.256
3438,5185897,K02693.03,Kepler-398 d,CONFIRMED,CANDIDATE,6.834406740,1.9240000e-05,-1.9240000e-05,136.8602300,2.250000e-03,-2.250000e-03,0.871,0.038,-0.609,2.27260,0.06090,-0.06090,177.1,6.800e+00,-6.800e+00,1.01,0.07,-3.000e-02,636.0,,,29.10,3,4498.00,90.00,-90.00,0.6350,0.0450,-0.0190,291.468660,40.343849,13.256
3455,5480640,K02707.01,Kepler-399 d,CONFIRMED,CANDIDATE,58.033742600,2.4760000e-04,-2.4760000e-04,138.7412000,3.210000e-03,-3.210000e-03,0.021,0.401,-0.021,5.58400,0.10700,-0.10700,807.1,2.420e+01,-2.420e+01,3.21,0.50,-5.600e-01,486.0,,,34.90,3,5467.00,82.00,-73.00,1.1520,0.1800,-0.2000,299.501740,40.670799,14.467
3456,5480640,K02707.02,Kepler-399 b,CONFIRMED,CANDIDATE,14.425263500,1.0020000e-04,-1.0020000e-04,136.7560800,5.830000e-03,-5.830000e-03,0.013,0.464,-0.013,3.75400,0.18300,-0.18300,221.2,1.640e+01,-1.640e+01,1.68,0.26,-2.900e-01,773.0,,,15.20,3,5467.00,82.00,-73.00,1.1520,0.1800,-0.2000,299.501740,40.670799,14.467
3457,5480640,K02707.03,Kepler-399 c,CONFIRMED,CANDIDATE,26.675781800,1.1870000e-04,-1.1870000e-04,149.9952700,4.020000e-03,-4.020000e-03,0.713,0.259,-0.508,2.69600,0.11900,-0.11900,474.8,2.640e+01,-2.640e+01,2.69,0.42,-4.700e-01,630.0,,,20.00,3,5467.00,82.00,-73.00,1.1520,0.1800,-0.2000,299.501740,40.670799,14.467
3465,12206313,K02714.01,Kepler-401 b,CONFIRMED,CANDIDATE,14.383226700,8.6240000e-05,-8.6240000e-05,140.5764800,5.300000e-03,-5.300000e-03,0.700,0.013,-0.524,8.37800,0.12900,-0.12900,178.5,5.000e+00,-5.000e+00,1.84,0.31,-3.100e-01,889.0,,,39.00,3,6115.00,122.00,-135.00,1.2910,0.2160,-0.2160,290.082760,50.863480,13.312
